attrition,gender,birthday,age,staff_category,stock_options,job_title,hire_date,performance_rating,employee_satisfaction,last_promotion_date,recent_salary,prior_salary,last_raise,commute_distance,percent_travel,marital_status,education,employee_id
Yes,male,1976-12-18,42,Hourly,Not Eligible,Supervisor Carpenter,2007-04-21,D,64,2016-02-26,61670,58179,3491,28,56,Married,Some College,2001472162
No,female,1980-10-17,38,Salaried,Not Eligible,IT Processing Scheduler,2015-06-04,C,98,2014-07-21,75814,75063,751,45,12,Single,PhD,2001472163
Yes,female,1983-07-20,35,Salaried,Eligible,School Secretary,2015-08-18,B,99,2016-01-05,159775,150731,9044,44,35,Married,PhD,2001472164
No,female,1977-02-20,42,Salaried,Not Eligible,Computer Programmer Quality Assurance,2010-05-14,C,90,2017-10-06,168323,165022,3301,9,27,Married,PhD,2001472165
No,male,1970-10-19,48,Salaried,Eligible,Repairer Maintenance/Utility,2018-02-06,A,87,2014-06-01,91986,86779,5207,26,55,Single,PhD,2001472166
Yes,female,1972-10-07,46,Salaried,Not Eligible,PBX Receptionist,2003-06-15,C,63,2013-09-08,173419,157653,15766,19,72,Married,Graduate Degree,2001472167
Yes,male,1963-07-16,55,Salaried,Not Eligible,Microbiology Technologist,2016-03-18,C,68,2017-08-25,73074,65832,7242,39,18,Single,Bachelors Degree,2001472168
No,male,1969-01-27,50,Hourly,Not Eligible,Assistant Administrative,2014-05-25,C,96,2017-01-26,95159,84211,10948,34,35,Married,Graduate Degree,2001472169
No,male,1966-12-23,52,Salaried,Not Eligible,Analyst Database,2006-12-30,D,82,2016-04-01,139621,121409,18212,15,49,Single,PhD,2001472170
Yes,male,1958-08-30,60,Salaried,Not Eligible,Dining Room Attendant,2006-06-07,C,34,2014-03-07,64880,62990,1890,31,37,Married,Bachelors Degree,2001472171
No,female,1976-07-09,42,Hourly,Not Eligible,Manufactured Buildings Worker,2013-06-16,D,53,2014-03-03,80012,80012,0,42,83,Single,PhD,2001472172
No,female,1977-06-20,41,Salaried,Not Eligible,Proof Machine Operator,2010-04-16,B,68,2016-11-22,173087,161763,11324,29,27,Single,Some College,2001472173
Yes,male,1961-04-29,58,Salaried,Not Eligible,Technician Lab Utilities,2015-05-28,B,94,2015-04-17,183764,180160,3604,30,27,Married,Bachelors Degree,2001472174
No,female,1964-04-11,55,Salaried,Not Eligible,Supervisor Shipping & Receiving,2008-09-03,B,89,2018-03-14,92659,89960,2699,26,94,Married,Graduate Degree,2001472175
Yes,male,1961-03-18,58,Hourly,Not Eligible,Technical Aide Test Data,2010-01-11,B,83,2017-02-09,158548,158548,0,20,31,Married,PhD,2001472176
Yes,male,1976-04-29,43,Salaried,Not Eligible,Oiler,2011-10-01,C,77,2016-11-07,128070,112342,15728,17,68,Married,Bachelors Degree,2001472177
Yes,male,1959-06-10,60,Hourly,Not Eligible,Counselor Substance Abuse,2003-08-20,A,43,2015-01-10,178416,169920,8496,10,78,Married,Some College,2001472178
No,male,1963-06-13,56,Hourly,Not Eligible,Tube & Tire Repairer,2013-04-22,C,56,2015-01-25,142818,140017,2801,36,40,Married,Graduate Degree,2001472179
No,male,1976-11-25,42,Salaried,Not Eligible,Technician Human Resources,2017-10-02,B,49,2018-02-14,79574,79574,0,31,56,Married,PhD,2001472180
No,male,1973-03-20,46,Salaried,Not Eligible,Molding Operator Compression,2008-05-28,A,73,2016-08-12,55873,52710,3163,39,80,Married,Graduate Degree,2001472181
Yes,male,1969-02-02,50,Salaried,Eligible,Manager Brewing,2015-10-04,C,39,2016-03-20,110995,101830,9165,36,37,Single,Some College,2001472182
Yes,female,1967-01-09,52,Salaried,Not Eligible,Personal Lines Underwriter,2015-11-06,A,91,2015-12-27,173927,165644,8283,27,23,Married,PhD,2001472183
No,male,1965-02-14,54,Salaried,Not Eligible,Anchor Person,2005-06-05,A,82,2015-03-01,54158,51092,3066,24,54,Married,PhD,2001472184
No,female,1967-06-08,52,Salaried,Not Eligible,Drafter Apprentice,2009-06-24,A,95,2016-03-22,135942,133276,2666,7,12,Married,Some College,2001472185
No,male,1965-06-04,54,Salaried,Not Eligible,Tractor Trailer Truck Driver,2010-03-06,B,51,2017-04-24,153248,134428,18820,9,59,Single,Some College,2001472186
No,female,1959-06-15,60,Salaried,Eligible,Designer Fashion,2011-04-16,B,71,2016-07-03,73459,72018,1441,8,66,Married,Some College,2001472187
No,female,1965-05-26,54,Hourly,Eligible,Photographic Plate Maker,2017-09-05,B,73,2017-10-23,173218,160387,12831,15,65,Married,Bachelors Degree,2001472188
No,female,1960-08-04,58,Hourly,Not Eligible,Architect Landscape,2013-06-12,B,34,2014-07-29,126577,111032,15545,36,33,Married,PhD,2001472189
No,female,1968-01-31,51,Salaried,Not Eligible,Program Proposals Coordinator,2006-10-04,D,70,2017-04-02,85354,74871,10483,27,49,Single,PhD,2001472190
Yes,male,1958-07-10,60,Hourly,Not Eligible,Manufacturing Engineering Supervisor,2006-12-09,D,96,2016-11-13,188075,186212,1863,4,18,Married,Some College,2001472191
No,male,1962-10-18,56,Salaried,Not Eligible,Medical Audiologist,2013-08-29,D,45,2014-04-24,170334,152083,18251,27,98,Married,PhD,2001472192
No,male,1973-01-03,46,Salaried,Not Eligible,Aircraft Inspector,2012-01-16,A,92,2013-08-29,89975,78925,11050,27,28,Married,Some College,2001472193
No,female,1968-07-28,50,Salaried,Eligible,Telecommunications Analyst,2016-09-17,A,81,2013-12-21,178207,178207,0,2,71,Married,Some College,2001472194
No,male,1978-05-02,41,Hourly,Eligible,Machine Shop Supervisor,2013-09-03,D,78,2016-02-29,98289,97315,974,12,49,Single,Some College,2001472195
No,male,1966-04-23,53,Salaried,Not Eligible,Plant Controller,2016-08-17,B,38,2015-12-01,65015,61919,3096,18,80,Single,Bachelors Degree,2001472196
No,male,1978-05-16,41,Hourly,Not Eligible,Installer Telephone Station,2014-12-06,B,49,2014-04-14,83730,73447,10283,39,39,Married,Graduate Degree,2001472197
No,male,1975-12-02,43,Salaried,Not Eligible,Estimator Cost,2015-02-05,B,59,2016-06-05,158005,138600,19405,18,45,Married,PhD,2001472198
Yes,male,1963-03-03,56,Salaried,Not Eligible,Credit Investigator,2007-08-06,A,66,2015-08-29,158363,148002,10361,0,20,Married,Graduate Degree,2001472199
No,female,1962-04-02,57,Salaried,Eligible,Dump Truck Driver,2007-03-05,B,50,2017-11-25,59624,53715,5909,24,13,Married,Bachelors Degree,2001472200
Yes,male,1973-07-05,45,Hourly,Not Eligible,Word Processor,2009-04-29,B,95,2015-03-09,113939,100830,13109,9,27,Married,Some College,2001472201
No,female,1959-12-27,59,Hourly,Not Eligible,Crop Farm Worker,2008-05-23,A,55,2017-09-04,153654,153654,0,38,50,Married,Graduate Degree,2001472202
No,female,1962-06-14,57,Hourly,Not Eligible,Physical Therapy Technician,2006-03-23,D,81,2018-03-12,155625,144097,11528,42,14,Married,Some College,2001472203
No,male,1959-07-30,59,Hourly,Not Eligible,Bail Bonding Agent,2009-08-05,D,31,2017-07-25,87539,85822,1717,13,37,Married,PhD,2001472204
No,male,1960-09-18,58,Salaried,Eligible,Nurse Anesthetist,2017-03-07,C,85,2017-01-06,164259,157941,6318,21,14,Married,Bachelors Degree,2001472205
No,female,1966-09-14,52,Salaried,Not Eligible,Construction Assistant Superintendent,2003-08-14,B,79,2015-06-30,199791,197812,1979,18,15,Married,Graduate Degree,2001472206
No,male,1963-10-20,55,Salaried,Eligible,Audiologist,2016-05-23,D,93,2014-01-28,52138,52138,0,9,13,Single,PhD,2001472207
Yes,female,1962-07-28,56,Salaried,Not Eligible,Representative Floor Broker,2008-02-24,D,49,2015-11-13,126117,117866,8251,12,64,Single,Graduate Degree,2001472208
No,female,1960-12-06,58,Hourly,Not Eligible,Investment Analyst,2007-10-20,D,43,2016-01-05,67462,61891,5571,10,71,Married,Graduate Degree,2001472209
No,female,1984-05-04,35,Hourly,Not Eligible,Counselor,2012-06-02,D,68,2015-07-05,175750,154166,21584,43,85,Single,Graduate Degree,2001472210
No,female,1974-01-06,45,Salaried,Not Eligible,Mechanic Aircraft,2011-04-03,D,97,2017-11-23,130908,113833,17075,29,33,Single,PhD,2001472211
No,male,1984-03-20,35,Salaried,Not Eligible,LPN,2012-12-19,D,37,2015-07-11,54200,54200,0,1,24,Single,Graduate Degree,2001472212
Yes,male,1960-07-06,58,Hourly,Not Eligible,Radar & Radio Technician,2007-07-28,C,95,2016-11-11,65052,61954,3098,19,22,Married,Bachelors Degree,2001472213
No,female,1970-06-15,49,Salaried,Not Eligible,Clerk Funds Transfer,2015-10-27,D,60,2017-07-04,69283,60774,8509,44,36,Married,Some College,2001472214
No,male,1966-02-05,53,Salaried,Not Eligible,Supervisor Employment,2016-05-14,C,75,2014-06-15,95863,85591,10272,41,76,Single,PhD,2001472215
Yes,male,1968-10-31,50,Hourly,Eligible,Attendant Flight,2008-11-10,A,32,2015-01-31,153559,144866,8693,8,15,Single,PhD,2001472216
No,female,1984-03-11,35,Salaried,Not Eligible,Supervisor 2 Accounting,2015-04-26,C,96,2014-02-14,169433,155443,13990,2,50,Single,Some College,2001472217
No,male,1959-05-07,60,Hourly,Not Eligible,IT Data Control Supervisor,2016-10-01,B,51,2016-06-19,140903,128093,12810,25,33,Married,PhD,2001472218
No,male,1982-11-20,36,Salaried,Not Eligible,Collector Loan,2004-09-26,D,38,2016-08-16,115853,112478,3375,26,44,Married,Bachelors Degree,2001472219
No,female,1983-10-11,35,Hourly,Not Eligible,Consultant 2,2010-09-05,C,40,2015-09-12,138408,138408,0,43,29,Married,Some College,2001472220
No,male,1968-09-25,50,Hourly,Not Eligible,Tape Librarian,2013-06-04,A,75,2014-01-30,57153,54954,2199,28,68,Married,PhD,2001472221
No,male,1961-05-05,58,Salaried,Not Eligible,Plant Supervisor,2016-03-22,B,52,2016-05-26,141664,131170,10494,37,96,Single,Some College,2001472222
Yes,male,1975-06-09,44,Salaried,Not Eligible,Engineer Safety,2005-11-29,C,62,2015-12-09,83808,80584,3224,12,43,Single,Graduate Degree,2001472223
No,male,1971-10-11,47,Salaried,Eligible,Receptionist,2015-08-18,B,82,2017-08-23,105170,102106,3064,43,66,Married,Bachelors Degree,2001472224
No,male,1982-03-02,37,Salaried,Not Eligible,Reliability Engineer,2004-11-13,C,94,2017-04-19,58229,52458,5771,11,60,Married,Graduate Degree,2001472225
Yes,male,1962-09-07,56,Hourly,Not Eligible,Medical Radiologist Diagnostic,2004-02-09,C,39,2014-05-10,118937,109116,9821,39,21,Married,PhD,2001472226
No,male,1971-09-20,47,Hourly,Not Eligible,Secretary Administrative,2014-12-19,D,89,2014-12-26,89910,83250,6660,13,45,Married,Graduate Degree,2001472227
No,male,1961-06-30,57,Salaried,Eligible,Manager Employee Services,2008-04-13,D,80,2018-03-23,102655,102655,0,40,100,Married,Some College,2001472228
Yes,male,1980-10-24,38,Hourly,Not Eligible,Clerk Inventory,2017-09-20,D,55,2014-11-07,179802,176276,3526,27,17,Married,Bachelors Degree,2001472229
Yes,male,1983-05-14,36,Salaried,Not Eligible,Insurance Automobile Damage Appraiser,2010-02-25,C,44,2016-10-10,168957,162458,6499,9,43,Married,Graduate Degree,2001472230
No,male,1980-05-22,39,Hourly,Not Eligible,Industrial Engineering Technician,2011-04-18,A,47,2016-05-01,76174,76174,0,31,70,Single,Graduate Degree,2001472231
No,female,1969-10-04,49,Hourly,Not Eligible,Archivist,2016-10-17,A,67,2016-04-30,90212,90212,0,11,39,Married,Some College,2001472232
No,female,1971-12-04,47,Hourly,Eligible,Gate Guard,2009-10-24,A,31,2013-07-08,84491,84491,0,42,70,Single,Graduate Degree,2001472233
No,male,1972-05-26,47,Salaried,Not Eligible,Operator Central Office,2013-01-01,B,61,2018-01-13,129538,117761,11777,18,89,Married,PhD,2001472234
Yes,male,1975-08-16,43,Salaried,Not Eligible,Engineering Environmental Manager,2012-01-25,C,94,2014-06-04,89326,83482,5844,7,81,Single,PhD,2001472235
Yes,male,1980-04-12,39,Hourly,Not Eligible,Abstract Writer,2016-07-09,C,30,2015-02-20,80904,71596,9308,13,78,Single,Bachelors Degree,2001472236
No,male,1970-05-18,49,Salaried,Not Eligible,Auditing Manager Internal,2016-10-27,B,89,2016-03-11,145554,134772,10782,27,19,Single,PhD,2001472237
Yes,male,1978-08-30,40,Salaried,Not Eligible,Lead Computer Programmer,2014-04-21,A,92,2017-03-12,92030,84431,7599,21,91,Single,Bachelors Degree,2001472238
No,female,1969-04-01,50,Hourly,Not Eligible,Numerical Control Machine Operator,2006-04-19,B,52,2017-04-29,57083,49637,7446,36,71,Married,PhD,2001472239
Yes,male,1961-01-23,58,Hourly,Not Eligible,Supervisor EEO,2005-07-29,D,88,2014-10-27,170767,155242,15525,1,26,Single,Graduate Degree,2001472240
No,female,1976-11-14,42,Hourly,Not Eligible,Agent Ticket,2005-10-08,B,82,2015-11-24,83554,73292,10262,13,73,Single,PhD,2001472241
No,male,1961-02-28,58,Hourly,Not Eligible,Supply Clerk,2012-08-22,B,46,2014-06-19,185471,176639,8832,19,82,Married,Graduate Degree,2001472242
No,male,1970-10-19,48,Hourly,Not Eligible,Food Worker Fast,2008-06-08,C,76,2013-09-30,124945,114628,10317,2,91,Married,Graduate Degree,2001472243
No,male,1972-01-01,47,Salaried,Not Eligible,Art Supervisor,2005-09-27,D,39,2013-11-14,63263,63263,0,42,64,Married,Bachelors Degree,2001472244
No,male,1966-12-23,52,Hourly,Not Eligible,Aide Dietary,2010-10-06,C,99,2014-12-10,138741,121702,17039,8,38,Married,Bachelors Degree,2001472245
Yes,male,1967-06-15,52,Hourly,Not Eligible,Supervisor Accounts Payable,2005-03-21,D,47,2015-12-17,69848,64674,5174,35,25,Married,Bachelors Degree,2001472246
No,female,1962-10-03,56,Hourly,Not Eligible,Inspector Safety,2008-06-12,D,59,2015-08-06,165725,146659,19066,10,77,Married,Some College,2001472247
Yes,male,1971-05-22,48,Salaried,Eligible,Installer Automobile Accessories,2016-02-10,D,38,2016-08-17,138392,122470,15922,15,18,Single,Some College,2001472248
No,female,1980-03-17,39,Hourly,Not Eligible,Project Manager Systems,2008-06-26,D,39,2015-11-19,120556,118192,2364,27,51,Married,Bachelors Degree,2001472249
No,male,1981-03-01,38,Salaried,Not Eligible,Data Architect,2003-12-19,A,33,2013-11-03,82711,72553,10158,9,47,Single,Bachelors Degree,2001472250
No,male,1974-04-25,45,Salaried,Eligible,Benefits & Compensation Supervisor,2010-09-16,B,97,2017-12-21,94639,94639,0,34,18,Single,Bachelors Degree,2001472251
Yes,male,1981-04-04,38,Salaried,Not Eligible,Librarian 1,2017-11-16,B,95,2017-05-27,93203,82480,10723,17,98,Single,Graduate Degree,2001472252
Yes,male,1979-08-08,39,Hourly,Not Eligible,Teacher Aide,2015-10-31,D,40,2014-08-27,97519,88653,8866,35,57,Married,Bachelors Degree,2001472253
No,female,1981-05-17,38,Salaried,Eligible,Contractor,2017-06-14,B,82,2013-11-10,195192,195192,0,43,36,Married,PhD,2001472254
No,male,1968-05-27,51,Hourly,Eligible,School Secretary,2008-10-01,C,55,2016-02-06,50975,46340,4635,21,71,Single,Bachelors Degree,2001472255
No,male,1976-06-19,42,Salaried,Not Eligible,Web Developer,2003-12-26,A,65,2016-03-30,52811,50779,2032,45,97,Married,Some College,2001472256
No,female,1964-09-15,54,Salaried,Eligible,Forging Machine Operator,2004-06-09,B,50,2018-05-24,93932,83125,10807,2,44,Married,PhD,2001472257
No,male,1962-10-23,56,Salaried,Not Eligible,Derrick Helper,2008-06-26,B,70,2016-01-13,100882,92552,8330,24,71,Married,Bachelors Degree,2001472258
No,female,1965-08-01,53,Salaried,Not Eligible,Dosimetrist,2008-01-30,A,86,2017-10-01,110303,106060,4243,10,65,Married,PhD,2001472259
No,male,1983-05-05,36,Salaried,Not Eligible,Engineer Construction Office,2014-05-28,D,66,2017-09-21,99426,86457,12969,4,78,Married,Bachelors Degree,2001472260
Yes,male,1968-10-24,50,Salaried,Not Eligible,Medical Nursing Manager,2003-11-06,D,84,2018-03-31,184217,180604,3613,19,23,Married,Graduate Degree,2001472261
No,male,1983-05-17,36,Salaried,Not Eligible,IT Web Developer,2013-11-08,A,62,2017-01-25,94940,83280,11660,32,26,Single,Some College,2001472262
No,male,1978-12-30,40,Salaried,Not Eligible,Designer Printed Circuit,2003-07-20,C,90,2013-10-27,147263,138927,8336,40,94,Married,PhD,2001472263
No,female,1967-11-05,51,Salaried,Not Eligible,Petroleum Plant Operator,2015-06-11,B,36,2013-09-22,190727,178249,12478,15,61,Single,Graduate Degree,2001472264
No,female,1960-01-19,59,Salaried,Eligible,Foreman Construction,2011-06-10,B,34,2015-11-17,194449,180045,14404,40,77,Married,PhD,2001472265
No,female,1963-09-27,55,Hourly,Not Eligible,Customer Service Representative 2 Insurance,2011-09-28,B,40,2014-09-27,120455,115822,4633,36,59,Single,Graduate Degree,2001472266
No,female,1981-12-14,37,Salaried,Not Eligible,Helper Kitchen,2016-03-07,B,81,2015-03-17,187503,187503,0,14,89,Single,Graduate Degree,2001472267
No,male,1975-04-15,44,Salaried,Eligible,Manager Government Affairs,2017-03-16,D,89,2016-05-11,61612,61612,0,33,38,Single,Some College,2001472268
No,male,1974-12-03,44,Hourly,Not Eligible,Representative Labor Relations,2012-12-28,A,45,2018-05-31,168321,153019,15302,44,93,Married,Some College,2001472269
No,female,1973-12-12,45,Salaried,Not Eligible,Hygienist Dental,2010-04-08,D,57,2014-10-19,66073,64777,1296,16,43,Married,Graduate Degree,2001472270
No,male,1968-03-04,51,Hourly,Not Eligible,Benefits Manager,2005-12-10,A,82,2017-08-25,138252,130426,7826,35,34,Married,Some College,2001472271
No,female,1977-10-23,41,Salaried,Eligible,Medical Recreational Therapist,2012-05-28,D,52,2015-11-11,76336,71342,4994,39,62,Married,Graduate Degree,2001472272
No,female,1972-05-22,47,Salaried,Not Eligible,Supervisor Department,2004-05-10,D,36,2014-05-05,67106,66441,665,11,59,Married,Graduate Degree,2001472273
No,male,1959-08-04,59,Hourly,Not Eligible,Maintenance Supervisor,2016-08-01,A,36,2015-06-07,190890,171972,18918,6,42,Single,PhD,2001472274
Yes,male,1976-06-04,43,Salaried,Not Eligible,Cost Estimating Supervisor,2010-06-09,B,88,2017-08-24,159112,157536,1576,20,95,Married,Bachelors Degree,2001472275
No,male,1959-01-26,60,Salaried,Not Eligible,Technical Consultant,2011-12-15,B,84,2014-07-23,104653,96900,7753,38,43,Married,Some College,2001472276
No,male,1963-04-19,56,Salaried,Eligible,Clerk Interviewing Generic,2017-03-06,D,80,2016-03-02,114434,106947,7487,26,78,Married,Some College,2001472277
Yes,female,1960-08-07,58,Salaried,Not Eligible,Cost Engineer Estimator,2012-10-10,A,81,2017-06-14,199099,197127,1972,30,38,Married,Some College,2001472278
No,female,1976-07-25,42,Hourly,Eligible,Checker Retail,2015-05-11,C,74,2018-04-18,112337,97684,14653,22,83,Married,Some College,2001472279
Yes,male,1965-06-16,54,Salaried,Not Eligible,Cashiering Manager,2011-03-19,D,93,2015-03-26,129935,127387,2548,43,99,Single,Some College,2001472280
No,female,1980-10-04,38,Salaried,Eligible,Information Systems Representative,2007-11-03,A,47,2016-11-15,58157,54352,3805,38,22,Married,Some College,2001472281
No,female,1977-12-23,41,Salaried,Eligible,Accountant Public,2015-05-24,A,40,2016-01-23,118203,108443,9760,25,74,Married,Bachelors Degree,2001472282
No,male,1969-02-13,50,Salaried,Not Eligible,Supervisor Investor Relations,2017-10-20,A,52,2015-03-17,51015,45146,5869,41,18,Single,Graduate Degree,2001472283
No,male,1975-05-06,44,Hourly,Not Eligible,Operator Photocomposition,2007-10-15,B,81,2014-05-05,81891,81891,0,28,94,Married,Some College,2001472284
No,female,1976-10-16,42,Hourly,Not Eligible,Mobile Crane Operator,2012-10-30,B,30,2014-05-30,53070,46147,6923,8,64,Married,Some College,2001472285
No,male,1973-05-05,46,Salaried,Not Eligible,Advance Agent,2004-11-03,D,85,2013-10-12,155445,150917,4528,26,79,Married,Graduate Degree,2001472286
No,female,1973-05-02,46,Hourly,Not Eligible,Teacher Adult Education,2008-05-30,A,71,2016-04-07,128304,128304,0,30,84,Married,Graduate Degree,2001472287
No,male,1978-04-21,41,Hourly,Not Eligible,Coder Health Care,2003-09-20,D,86,2013-10-10,175328,155157,20171,24,15,Single,Some College,2001472288
Yes,male,1971-10-18,47,Salaried,Not Eligible,Supervisor Computer Network,2017-05-04,C,83,2015-01-27,71803,71803,0,33,97,Married,PhD,2001472289
No,female,1967-10-05,51,Salaried,Not Eligible,Insurance Customer Service Representative 1,2012-02-14,B,77,2013-11-28,158611,152510,6101,34,70,Single,PhD,2001472290
Yes,male,1973-03-01,46,Hourly,Eligible,Ticket Taker,2010-09-11,C,95,2017-08-06,118130,109379,8751,15,19,Single,Bachelors Degree,2001472291
No,male,1975-03-18,44,Salaried,Not Eligible,Director Dance,2012-07-05,B,42,2014-10-01,50596,50596,0,21,94,Single,PhD,2001472292
No,male,1962-11-14,56,Salaried,Not Eligible,Installer Telephone Station,2015-08-28,B,51,2015-11-09,172589,150077,22512,32,86,Single,PhD,2001472293
