attrition,gender,birthday,age,staff_category,stock_options,job_title,hire_date,performance_rating,employee_satisfaction,last_promotion_date,recent_salary,prior_salary,last_raise,commute_distance,percent_travel,marital_status,education,employee_id
No,male,19-10-1970,48,Hourly,Not Eligible,Food Worker Fast,08-06-2008,C,76,30-09-2013,124945,114628,10317,2,91,Married,Graduate Degree,2001472243
No,male,01-01-1972,47,Salaried,Not Eligible,Art Supervisor,27-09-2005,D,39,14-11-2013,63263,63263,0,42,64,Married,Bachelors Degree,2001472244
No,male,23-12-1966,52,Hourly,Not Eligible,Aide Dietary,06-10-2010,C,99,10-12-2014,138741,121702,17039,8,38,Married,Bachelors Degree,2001472245
Yes,male,15-06-1967,52,Hourly,Not Eligible,Supervisor Accounts Payable,21-03-2005,D,47,17-12-2015,69848,64674,5174,35,25,Married,Bachelors Degree,2001472246
No,female,03-10-1962,56,Hourly,Not Eligible,Inspector Safety,12-06-2008,D,59,06-08-2015,165725,146659,19066,10,77,Married,Some College,2001472247
Yes,male,22-05-1971,48,Salaried,Eligible,Installer Automobile Accessories,10-02-2016,D,38,17-08-2016,138392,122470,15922,15,18,Single,Some College,2001472248
No,female,17-03-1980,39,Hourly,Not Eligible,Project Manager Systems,26-06-2008,D,39,19-11-2015,120556,118192,2364,27,51,Married,Bachelors Degree,2001472249
No,male,01-03-1981,38,Salaried,Not Eligible,Data Architect,19-12-2003,A,33,03-11-2013,82711,72553,10158,9,47,Single,Bachelors Degree,2001472250
No,male,25-04-1974,45,Salaried,Eligible,Benefits & Compensation Supervisor,16-09-2010,B,97,21-12-2017,94639,94639,0,34,18,Single,Bachelors Degree,2001472251
Yes,male,04-04-1981,38,Salaried,Not Eligible,Librarian 1,16-11-2017,B,95,27-05-2017,93203,82480,10723,17,98,Single,Graduate Degree,2001472252
Yes,male,08-08-1979,39,Hourly,Not Eligible,Teacher Aide,31-10-2015,D,40,27-08-2014,97519,88653,8866,35,57,Married,Bachelors Degree,2001472253
No,female,17-05-1981,38,Salaried,Eligible,Contractor,14-06-2017,B,82,10-11-2013,195192,195192,0,43,36,Married,PhD,2001472254
No,male,27-05-1968,51,Hourly,Eligible,School Secretary,01-10-2008,C,55,06-02-2016,50975,46340,4635,21,71,Single,Bachelors Degree,2001472255
No,male,19-06-1976,42,Salaried,Not Eligible,Web Developer,26-12-2003,A,65,30-03-2016,52811,50779,2032,45,97,Married,Some College,2001472256
No,female,15-09-1964,54,Salaried,Eligible,Forging Machine Operator,09-06-2004,B,50,24-05-2018,93932,83125,10807,2,44,Married,PhD,2001472257
No,male,23-10-1962,56,Salaried,Not Eligible,Derrick Helper,26-06-2008,B,70,13-01-2016,100882,92552,8330,24,71,Married,Bachelors Degree,2001472258
No,female,01-08-1965,53,Salaried,Not Eligible,Dosimetrist,30-01-2008,A,86,01-10-2017,110303,106060,4243,10,65,Married,PhD,2001472259
No,male,05-05-1983,36,Salaried,Not Eligible,Engineer Construction Office,28-05-2014,D,66,21-09-2017,99426,86457,12969,4,78,Married,Bachelors Degree,2001472260
Yes,male,24-10-1968,50,Salaried,Not Eligible,Medical Nursing Manager,06-11-2003,D,84,31-03-2018,184217,180604,3613,19,23,Married,Graduate Degree,2001472261
No,male,17-05-1983,36,Salaried,Not Eligible,IT Web Developer,08-11-2013,A,62,25-01-2017,94940,83280,11660,32,26,Single,Some College,2001472262
No,male,30-12-1978,40,Salaried,Not Eligible,Designer Printed Circuit,20-07-2003,C,90,27-10-2013,147263,138927,8336,40,94,Married,PhD,2001472263
No,female,05-11-1967,51,Salaried,Not Eligible,Petroleum Plant Operator,11-06-2015,B,36,22-09-2013,190727,178249,12478,15,61,Single,Graduate Degree,2001472264
No,female,19-01-1960,59,Salaried,Eligible,Foreman Construction,10-06-2011,B,34,17-11-2015,194449,180045,14404,40,77,Married,PhD,2001472265
No,female,27-09-1963,55,Hourly,Not Eligible,Customer Service Representative 2 Insurance,28-09-2011,B,40,27-09-2014,120455,115822,4633,36,59,Single,Graduate Degree,2001472266
No,female,14-12-1981,37,Salaried,Not Eligible,Helper Kitchen,07-03-2016,B,81,17-03-2015,187503,187503,0,14,89,Single,Graduate Degree,2001472267
No,male,15-04-1975,44,Salaried,Eligible,Manager Government Affairs,16-03-2017,D,89,11-05-2016,61612,61612,0,33,38,Single,Some College,2001472268
No,male,03-12-1974,44,Hourly,Not Eligible,Representative Labor Relations,28-12-2012,A,45,31-05-2018,168321,153019,15302,44,93,Married,Some College,2001472269
No,female,12-12-1973,45,Salaried,Not Eligible,Hygienist Dental,08-04-2010,D,57,19-10-2014,66073,64777,1296,16,43,Married,Graduate Degree,2001472270
No,male,04-03-1968,51,Hourly,Not Eligible,Benefits Manager,10-12-2005,A,82,25-08-2017,138252,130426,7826,35,34,Married,Some College,2001472271
No,female,23-10-1977,41,Salaried,Eligible,Medical Recreational Therapist,28-05-2012,D,52,11-11-2015,76336,71342,4994,39,62,Married,Graduate Degree,2001472272
No,female,22-05-1972,47,Salaried,Not Eligible,Supervisor Department,10-05-2004,D,36,05-05-2014,67106,66441,665,11,59,Married,Graduate Degree,2001472273
No,male,04-08-1959,59,Hourly,Not Eligible,Maintenance Supervisor,01-08-2016,A,36,07-06-2015,190890,171972,18918,6,42,Single,PhD,2001472274
Yes,male,04-06-1976,43,Salaried,Not Eligible,Cost Estimating Supervisor,09-06-2010,B,88,24-08-2017,159112,157536,1576,20,95,Married,Bachelors Degree,2001472275
No,male,26-01-1959,60,Salaried,Not Eligible,Technical Consultant,15-12-2011,B,84,23-07-2014,104653,96900,7753,38,43,Married,Some College,2001472276
No,male,19-04-1963,56,Salaried,Eligible,Clerk Interviewing Generic,06-03-2017,D,80,02-03-2016,114434,106947,7487,26,78,Married,Some College,2001472277
Yes,female,07-08-1960,58,Salaried,Not Eligible,Cost Engineer Estimator,10-10-2012,A,81,14-06-2017,199099,197127,1972,30,38,Married,Some College,2001472278
No,female,25-07-1976,42,Hourly,Eligible,Checker Retail,11-05-2015,C,74,18-04-2018,112337,97684,14653,22,83,Married,Some College,2001472279
Yes,male,16-06-1965,54,Salaried,Not Eligible,Cashiering Manager,19-03-2011,D,93,26-03-2015,129935,127387,2548,43,99,Single,Some College,2001472280
No,female,04-10-1980,38,Salaried,Eligible,Information Systems Representative,03-11-2007,A,47,15-11-2016,58157,54352,3805,38,22,Married,Some College,2001472281
No,female,23-12-1977,41,Salaried,Eligible,Accountant Public,24-05-2015,A,40,23-01-2016,118203,108443,9760,25,74,Married,Bachelors Degree,2001472282
No,male,13-02-1969,50,Salaried,Not Eligible,Supervisor Investor Relations,20-10-2017,A,52,17-03-2015,51015,45146,5869,41,18,Single,Graduate Degree,2001472283
No,male,06-05-1975,44,Hourly,Not Eligible,Operator Photocomposition,15-10-2007,B,81,05-05-2014,81891,81891,0,28,94,Married,Some College,2001472284
No,female,16-10-1976,42,Hourly,Not Eligible,Mobile Crane Operator,30-10-2012,B,30,30-05-2014,53070,46147,6923,8,64,Married,Some College,2001472285
No,male,05-05-1973,46,Salaried,Not Eligible,Advance Agent,03-11-2004,D,85,12-10-2013,155445,150917,4528,26,79,Married,Graduate Degree,2001472286
No,female,02-05-1973,46,Hourly,Not Eligible,Teacher Adult Education,30-05-2008,A,71,07-04-2016,128304,128304,0,30,84,Married,Graduate Degree,2001472287
No,male,21-04-1978,41,Hourly,Not Eligible,Coder Health Care,20-09-2003,D,86,10-10-2013,175328,155157,20171,24,15,Single,Some College,2001472288
Yes,male,18-10-1971,47,Salaried,Not Eligible,Supervisor Computer Network,04-05-2017,C,83,27-01-2015,71803,71803,0,33,97,Married,PhD,2001472289
No,female,05-10-1967,51,Salaried,Not Eligible,Insurance Customer Service Representative 1,14-02-2012,B,77,28-11-2013,158611,152510,6101,34,70,Single,PhD,2001472290
Yes,male,01-03-1973,46,Hourly,Eligible,Ticket Taker,11-09-2010,C,95,06-08-2017,118130,109379,8751,15,19,Single,Bachelors Degree,2001472291
No,male,18-03-1975,44,Salaried,Not Eligible,Director Dance,05-07-2012,B,42,01-10-2014,50596,50596,0,21,94,Single,PhD,2001472292
No,male,14-11-1962,56,Salaried,Not Eligible,Installer Telephone Station,28-08-2015,B,51,09-11-2015,172589,150077,22512,32,86,Single,PhD,2001472293
No,female,04-04-1965,54,Salaried,Not Eligible,Training Supervisor,06-05-2013,D,87,06-11-2017,83211,81579,1632,25,15,Single,Some College,2001472294
No,female,23-10-1967,51,Salaried,Not Eligible,Bookkeeper,17-06-2004,A,40,21-09-2013,87551,78170,9381,4,12,Married,PhD,2001472295
No,female,30-06-1965,53,Salaried,Eligible,Medical Admitting Clerk,03-05-2011,D,66,21-04-2017,121955,108888,13067,15,63,Married,Bachelors Degree,2001472296
No,male,21-06-1977,41,Salaried,Not Eligible,Paramedic,23-02-2017,D,79,20-11-2014,198291,194402,3889,42,12,Single,Bachelors Degree,2001472297
No,male,31-10-1968,50,Salaried,Not Eligible,Audiovisual Librarian,01-11-2006,D,87,02-01-2016,131022,118037,12985,4,32,Married,Graduate Degree,2001472298
No,female,20-10-1961,57,Salaried,Not Eligible,Sales Medical Technical,01-12-2004,C,35,16-07-2013,91327,91327,0,17,89,Single,Graduate Degree,2001472299
No,male,08-09-1962,56,Hourly,Not Eligible,Labor Relations Specialist,11-06-2016,A,47,01-04-2016,62455,62455,0,11,86,Married,Some College,2001472300
No,male,05-09-1961,57,Salaried,Not Eligible,Tractor Operator,21-01-2011,B,41,21-06-2017,107225,107225,0,19,12,Single,Graduate Degree,2001472301
No,male,17-02-1970,49,Salaried,Not Eligible,Hotel Wine Steward/Stewardess,01-03-2009,C,89,16-12-2013,177914,164735,13179,15,90,Married,PhD,2001472302
No,female,30-10-1973,45,Salaried,Not Eligible,Supervisor Long-Range Planning,26-09-2008,B,44,10-09-2014,105393,94100,11293,34,40,Single,Some College,2001472303
No,female,01-02-1984,35,Salaried,Not Eligible,Clerk Purchasing 1,05-12-2009,D,90,05-05-2017,181146,181146,0,4,80,Married,Bachelors Degree,2001472304
No,female,13-02-1966,53,Salaried,Not Eligible,Supervisor Bookkeeping,10-04-2005,D,35,18-01-2015,97894,87405,10489,44,92,Single,PhD,2001472305
Yes,male,06-06-1980,39,Hourly,Not Eligible,Light Truck Driver,28-06-2014,A,84,06-06-2016,159475,149042,10433,5,89,Married,Graduate Degree,2001472306
No,female,26-01-1969,50,Salaried,Not Eligible,Clerk Materials Control,25-02-2011,D,74,26-04-2015,72385,62943,9442,16,57,Single,Some College,2001472307
No,male,08-07-1965,53,Salaried,Eligible,Computer Programming Supervisor,06-05-2015,B,68,14-03-2016,103913,91151,12762,20,60,Single,Some College,2001472308
No,male,06-02-1972,47,Salaried,Eligible,Medical Transporter,24-01-2015,C,67,16-04-2017,180611,173664,6947,8,58,Single,Some College,2001472309
No,male,12-04-1980,39,Hourly,Not Eligible,Manager Employee Services,04-11-2010,B,33,13-09-2015,59722,59722,0,12,27,Married,Some College,2001472310
Yes,female,14-04-1982,37,Salaried,Not Eligible,Coordinator Website,10-07-2005,C,82,17-11-2016,109252,99319,9933,33,27,Single,Bachelors Degree,2001472311
No,female,08-07-1981,37,Salaried,Not Eligible,Quality Assurance Head Hospital,03-02-2009,B,41,09-08-2016,68232,68232,0,5,78,Single,Some College,2001472312
No,male,05-07-1973,45,Salaried,Not Eligible,Bookkeeper Head,15-11-2007,A,30,18-11-2014,91466,91466,0,32,50,Married,Graduate Degree,2001472313
No,female,16-12-1970,48,Hourly,Eligible,Bicycle Messenger,04-07-2013,A,44,20-05-2014,124721,111358,13363,12,27,Married,Graduate Degree,2001472314
No,female,20-12-1970,48,Salaried,Not Eligible,Department Head,17-08-2009,D,34,06-05-2016,103006,100986,2020,17,28,Married,Bachelors Degree,2001472315
No,male,15-07-1964,54,Salaried,Not Eligible,Tester Laboratory Oil,23-06-2009,A,74,03-02-2016,102895,100877,2018,17,43,Single,Graduate Degree,2001472316
No,female,28-11-1973,45,Hourly,Not Eligible,Metal Fabricator Assembler,22-05-2015,B,88,07-12-2013,161777,140675,21102,2,84,Single,PhD,2001472317
No,female,31-03-1973,46,Salaried,Not Eligible,Furniture Repairer,27-03-2015,D,51,17-06-2013,67174,61067,6107,30,38,Single,Graduate Degree,2001472318
No,male,03-09-1966,52,Hourly,Not Eligible,Aircraft Pilot Jet,14-02-2011,D,96,17-11-2014,102312,100305,2007,36,82,Married,Some College,2001472319
No,female,01-11-1978,40,Salaried,Not Eligible,Manager 2 R&D,04-04-2008,C,83,28-09-2014,163114,163114,0,36,55,Married,Graduate Degree,2001472320
No,female,24-03-1971,48,Hourly,Eligible,Human Resources Analyst,03-07-2008,C,89,28-04-2017,153860,137375,16485,12,69,Single,Graduate Degree,2001472321
No,female,02-09-1961,57,Salaried,Not Eligible,Chief Medical Technologist,16-11-2007,C,62,27-03-2016,160413,160413,0,39,60,Married,PhD,2001472322
No,female,31-05-1979,40,Salaried,Not Eligible,Loan Officer Consumer,12-06-2009,D,83,30-04-2015,167340,164058,3282,16,74,Married,PhD,2001472323
Yes,male,12-10-1965,53,Salaried,Not Eligible,Check Processing Supervisor,01-09-2008,C,48,25-10-2013,137071,124609,12462,9,86,Married,Bachelors Degree,2001472324
No,male,13-10-1969,49,Salaried,Not Eligible,Wage & Salary Manager,06-09-2015,D,42,20-09-2015,121892,119501,2391,43,53,Married,PhD,2001472325
No,female,21-09-1963,55,Salaried,Eligible,Manager Retail Store (Experience),01-12-2003,A,61,17-08-2017,57063,57063,0,33,85,Single,Graduate Degree,2001472326
No,female,03-09-1963,55,Salaried,Not Eligible,Teller Supervisor,28-03-2010,C,79,24-02-2014,199720,192038,7682,20,16,Married,PhD,2001472327
Yes,male,15-04-1965,54,Salaried,Not Eligible,Accounting Manager,10-03-2015,B,78,19-04-2018,140792,130362,10430,32,37,Married,Graduate Degree,2001472328
Yes,male,31-03-1984,35,Salaried,Not Eligible,Head Engineer Biomedical,23-11-2010,A,68,10-11-2016,181506,177947,3559,33,79,Married,PhD,2001472329
No,female,02-02-1977,42,Salaried,Not Eligible,Medical Technician Stress,14-01-2017,A,40,07-12-2017,106364,97581,8783,5,94,Married,Some College,2001472330
No,female,25-02-1974,45,Salaried,Not Eligible,Medical Speech Therapist,18-02-2010,B,68,09-05-2018,156401,140901,15500,0,31,Married,Graduate Degree,2001472331
Yes,male,25-03-1964,55,Salaried,Not Eligible,Retail Sales Clerk,19-04-2006,A,69,28-02-2018,154287,154287,0,4,94,Married,Some College,2001472332
No,male,05-01-1966,53,Salaried,Not Eligible,Secretary Legal,20-02-2014,B,74,26-01-2018,133854,120589,13265,33,70,Single,Graduate Degree,2001472333
No,female,12-04-1962,57,Hourly,Eligible,Fast Food Assistant Manager,14-09-2009,C,71,16-02-2014,61083,54055,7028,45,47,Married,Some College,2001472334
Yes,male,31-10-1972,46,Salaried,Not Eligible,Analyst Economic,03-03-2009,D,58,10-03-2018,76174,76174,0,23,83,Married,Graduate Degree,2001472335
Yes,male,28-06-1978,40,Salaried,Not Eligible,Photocopy Machine Operator,22-04-2014,C,95,01-10-2013,149279,147800,1479,6,86,Married,Bachelors Degree,2001472336
No,female,17-06-1960,59,Salaried,Not Eligible,Occupational Therapist,16-10-2006,D,83,07-08-2015,117531,116367,1164,14,40,Married,Bachelors Degree,2001472337
No,male,06-01-1959,60,Salaried,Not Eligible,Supervisor Office,03-10-2003,B,51,28-12-2015,88652,86069,2583,12,24,Married,PhD,2001472338
No,female,09-11-1978,40,Salaried,Not Eligible,Delinquent Account Clerk,13-02-2011,A,45,03-03-2018,169831,169831,0,10,56,Married,Some College,2001472339
No,female,09-03-1980,39,Salaried,Not Eligible,Supervisor Dining Room,09-09-2012,C,41,01-05-2016,81139,81139,0,9,86,Single,PhD,2001472340
No,male,01-01-1979,40,Salaried,Not Eligible,Clerk Data Examination,25-10-2003,D,35,18-12-2016,104275,96550,7725,5,61,Married,PhD,2001472341
No,female,06-08-1978,40,Salaried,Not Eligible,Data Examination Clerk,20-09-2011,C,94,23-07-2016,165989,145604,20385,3,56,Married,Bachelors Degree,2001472342
No,female,07-05-1983,36,Salaried,Not Eligible,Operator Blueprint Machine,23-12-2008,D,56,31-07-2017,51606,46076,5530,32,91,Married,Some College,2001472343
Yes,male,29-08-1965,53,Salaried,Eligible,Supervisor Technical Writers,12-07-2010,D,93,04-04-2016,172781,172781,0,23,86,Single,Some College,2001472344
No,female,26-10-1960,58,Hourly,Not Eligible,Analyst Benefits,22-07-2016,C,85,24-08-2014,129413,123250,6163,6,75,Married,Graduate Degree,2001472345
No,female,31-07-1979,39,Salaried,Not Eligible,Engineering Supervisor Generic,19-12-2007,C,33,01-11-2013,72107,63811,8296,41,45,Single,Some College,2001472346
No,female,19-09-1971,47,Salaried,Not Eligible,Operator Drill Press,08-06-2011,B,56,08-12-2014,101691,97779,3912,29,17,Married,PhD,2001472347
No,male,16-12-1965,53,Salaried,Not Eligible,Representative Training,23-02-2013,C,55,25-03-2017,198083,196121,1962,21,69,Married,Some College,2001472348
No,female,02-04-1969,50,Hourly,Not Eligible,Property Handyman,01-12-2011,A,47,28-12-2014,66250,63095,3155,20,29,Married,Bachelors Degree,2001472349
No,male,01-09-1970,48,Salaried,Not Eligible,Operator Sawing Machine Setup,14-10-2006,B,62,19-11-2014,107871,94623,13248,27,94,Single,Bachelors Degree,2001472350
No,female,18-12-1969,49,Salaried,Not Eligible,Painting Supervisor,12-03-2008,D,73,12-06-2017,132753,124068,8685,42,48,Married,Graduate Degree,2001472351
Yes,male,14-02-1976,43,Salaried,Not Eligible,Manager Medical Laboratory,30-12-2008,D,61,12-11-2013,146122,130466,15656,40,55,Single,Graduate Degree,2001472352
No,female,31-01-1983,36,Salaried,Not Eligible,Garde Manger,02-11-2003,B,72,13-11-2016,77530,76009,1521,16,39,Married,Bachelors Degree,2001472353
No,female,16-08-1959,59,Salaried,Not Eligible,Employment Clerk,06-05-2008,A,30,13-01-2014,59441,59441,0,32,31,Married,Bachelors Degree,2001472354
No,female,13-08-1975,43,Salaried,Not Eligible,Technician Electronics,31-10-2015,C,56,06-02-2015,131823,122058,9765,10,77,Married,Bachelors Degree,2001472355
No,female,21-01-1980,39,Salaried,Not Eligible,Medical Sonographer,16-10-2013,B,74,20-04-2017,101124,88705,12419,6,27,Married,Graduate Degree,2001472356
Yes,male,23-12-1982,36,Salaried,Not Eligible,Coach Athletic,15-03-2004,D,97,23-07-2017,109497,102333,7164,11,79,Married,Graduate Degree,2001472357
No,male,16-12-1963,55,Salaried,Not Eligible,Repairer Electronic Equipment,01-09-2009,A,59,10-04-2018,167912,152647,15265,9,57,Married,Some College,2001472358
No,male,07-11-1963,55,Salaried,Not Eligible,Theoretical Statistician,02-02-2018,B,67,18-09-2017,66588,65928,660,8,85,Married,Graduate Degree,2001472359
No,female,26-10-1972,46,Salaried,Not Eligible,Physiologist,24-02-2015,A,84,02-03-2015,128816,128816,0,28,16,Married,Some College,2001472360
No,male,29-12-1975,43,Salaried,Not Eligible,Tester Air,07-09-2007,D,49,07-04-2015,90424,80021,10403,24,33,Married,Graduate Degree,2001472361
No,female,02-06-1960,59,Salaried,Not Eligible,Laboratory Supervisor,31-10-2008,B,51,14-01-2018,81081,74386,6695,40,42,Single,Some College,2001472362
No,female,15-10-1983,35,Hourly,Not Eligible,Spectroscopist,22-12-2007,C,31,01-09-2017,88184,77354,10830,30,87,Single,Graduate Degree,2001472363
No,female,24-07-1966,52,Salaried,Not Eligible,Commercial Artist,20-08-2016,B,41,26-09-2016,116705,101482,15223,29,76,Single,Some College,2001472364
No,female,30-01-1983,36,Salaried,Not Eligible,Engineering Drafter Civil,14-02-2013,C,31,08-02-2018,96069,89784,6285,3,76,Married,Graduate Degree,2001472365
No,female,06-08-1968,50,Salaried,Not Eligible,Computer Programmer Engineer,21-01-2004,D,98,10-03-2014,183183,162108,21075,37,69,Married,Bachelors Degree,2001472366
Yes,female,16-11-1981,37,Hourly,Not Eligible,Computer Software Developer,26-08-2015,B,58,10-12-2015,110353,95959,14394,0,98,Married,Bachelors Degree,2001472367
Yes,male,15-02-1969,50,Hourly,Not Eligible,Operator Sewing Machine,08-12-2008,C,61,12-03-2018,70642,61966,8676,30,17,Married,Bachelors Degree,2001472368
No,female,26-03-1967,52,Hourly,Not Eligible,Clerk Laboratory,20-10-2013,C,65,23-12-2014,63492,63492,0,6,80,Married,Bachelors Degree,2001472369
No,male,27-10-1970,48,Salaried,Not Eligible,Used Car Conditioner,13-01-2006,A,95,20-12-2014,160175,151108,9067,23,90,Married,PhD,2001472370
No,female,20-02-1974,45,Salaried,Not Eligible,Physician Industrial,24-01-2016,C,100,20-04-2014,112136,106796,5340,34,25,Single,PhD,2001472371
Yes,female,21-02-1978,41,Hourly,Not Eligible,Terrazzo Finisher,24-04-2008,D,64,27-09-2015,189138,165910,23228,0,62,Married,Bachelors Degree,2001472372
No,female,05-09-1972,46,Hourly,Not Eligible,Medical Neurosurgeon,07-08-2010,A,39,12-04-2014,100263,100263,0,41,63,Single,Some College,2001472373
No,female,19-11-1968,50,Salaried,Not Eligible,Medical Technical Sales,19-06-2009,B,68,05-03-2015,184226,161601,22625,39,91,Married,Bachelors Degree,2001472374
